dataset,tess_size,length_scale,output_variance,zero_boundary,n_recurrence,N,acc_train,acc_test
MiddlePhalanxTW,32.0,0.001,0.5,0.0,5.0,8.0,0.6416040100250626,0.5206566641509434
MiddlePhalanxTW,32.0,0.01,0.1,1.0,1.0,0.0,0.6240601503759399,0.5064199584905661
MiddlePhalanxTW,32.0,0.01,0.1,1.0,1.0,8.0,0.6516290726817042,0.5287919245283018
MiddlePhalanxTW,32.0,0.01,0.1,1.0,5.0,0.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,32.0,0.01,0.1,1.0,5.0,8.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,32.0,0.01,0.1,0.0,1.0,0.0,0.6165413533834586,0.5003185132075472
MiddlePhalanxTW,32.0,0.01,0.1,0.0,1.0,8.0,0.6290726817042607,0.5104875886792453
MiddlePhalanxTW,32.0,0.01,0.1,0.0,5.0,0.0,0.6290726817042607,0.5104875886792453
MiddlePhalanxTW,32.0,0.01,0.1,0.0,5.0,8.0,0.6340852130325815,0.5145552188679245
MiddlePhalanxTW,32.0,0.01,0.5,1.0,1.0,0.0,0.6265664160401002,0.5084537735849056
MiddlePhalanxTW,32.0,0.01,0.5,1.0,1.0,8.0,0.6416040100250626,0.5206566641509434
MiddlePhalanxTW,32.0,0.01,0.5,1.0,5.0,0.0,0.6140350877192983,0.4982846981132076
MiddlePhalanxTW,32.0,0.01,0.5,1.0,5.0,8.0,0.6441102756892231,0.522690479245283
MiddlePhalanxTW,32.0,0.01,0.5,0.0,1.0,0.0,0.6190476190476191,0.5023523283018868
MiddlePhalanxTW,32.0,0.01,0.5,0.0,1.0,8.0,0.6340852130325815,0.5145552188679245
MiddlePhalanxTW,32.0,0.01,0.5,0.0,5.0,0.0,0.6441102756892231,0.522690479245283
MiddlePhalanxTW,32.0,0.01,0.5,0.0,5.0,8.0,0.6416040100250626,0.5206566641509434
MiddlePhalanxTW,64.0,0.001,0.1,1.0,1.0,0.0,0.6240601503759399,0.5064199584905661
MiddlePhalanxTW,64.0,0.001,0.1,1.0,1.0,8.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,64.0,0.001,0.1,1.0,5.0,0.0,0.6365914786967418,0.5165890339622641
MiddlePhalanxTW,64.0,0.001,0.1,1.0,5.0,8.0,0.6441102756892231,0.522690479245283
MiddlePhalanxTW,64.0,0.001,0.1,0.0,1.0,0.0,0.6090225563909775,0.49421706792452835
MiddlePhalanxTW,64.0,0.001,0.1,0.0,1.0,8.0,0.6541353383458647,0.5308257396226416
MiddlePhalanxTW,64.0,0.001,0.1,0.0,5.0,0.0,0.6390977443609023,0.5186228490566038
MiddlePhalanxTW,64.0,0.001,0.1,0.0,5.0,8.0,0.6390977443609023,0.5186228490566038
MiddlePhalanxTW,64.0,0.001,0.5,1.0,1.0,0.0,0.6290726817042607,0.5104875886792453
MiddlePhalanxTW,64.0,0.001,0.5,1.0,1.0,8.0,0.6365914786967418,0.5165890339622641
MiddlePhalanxTW,64.0,0.001,0.5,1.0,5.0,0.0,0.6290726817042607,0.5104875886792453
MiddlePhalanxTW,64.0,0.001,0.5,1.0,5.0,8.0,0.6491228070175439,0.5267581094339623
MiddlePhalanxTW,64.0,0.001,0.5,0.0,1.0,0.0,0.6190476190476191,0.5023523283018868
MiddlePhalanxTW,64.0,0.001,0.5,0.0,1.0,8.0,0.6365914786967418,0.5165890339622641
MiddlePhalanxTW,64.0,0.001,0.5,0.0,5.0,0.0,0.6340852130325815,0.5145552188679245
MiddlePhalanxTW,64.0,0.001,0.5,0.0,5.0,8.0,0.6641604010025063,0.538961
MiddlePhalanxTW,64.0,0.01,0.1,1.0,1.0,0.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,64.0,0.01,0.1,1.0,1.0,8.0,0.6390977443609023,0.5186228490566038
MiddlePhalanxTW,64.0,0.01,0.1,1.0,5.0,0.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,64.0,0.01,0.1,1.0,5.0,8.0,0.6416040100250626,0.5206566641509434
MiddlePhalanxTW,64.0,0.01,0.1,0.0,1.0,0.0,0.6215538847117794,0.5043861433962263
MiddlePhalanxTW,64.0,0.01,0.1,0.0,1.0,8.0,0.6390977443609023,0.5186228490566038
MiddlePhalanxTW,64.0,0.01,0.1,0.0,5.0,0.0,0.6290726817042607,0.5104875886792453
MiddlePhalanxTW,64.0,0.01,0.1,0.0,5.0,8.0,0.6466165413533834,0.5247242943396226
MiddlePhalanxTW,64.0,0.01,0.5,1.0,1.0,0.0,0.631578947368421,0.5125214037735849
MiddlePhalanxTW,64.0,0.01,0.5,1.0,1.0,8.0,0.6390977443609023,0.5186228490566038
MiddlePhalanxTW,64.0,0.01,0.5,1.0,5.0,0.0,0.6165413533834586,0.5003185132075472
MiddlePhalanxTW,64.0,0.01,0.5,1.0,5.0,8.0,0.6215538847117794,0.5043861433962263
MiddlePhalanxTW,64.0,0.01,0.5,0.0,1.0,0.0,0.6165413533834586,0.5003185132075472
MiddlePhalanxTW,64.0,0.01,0.5,0.0,1.0,8.0,0.6365914786967418,0.5165890339622641
MiddlePhalanxTW,64.0,0.01,0.5,0.0,5.0,0.0,0.6190476190476191,0.5023523283018868
MiddlePhalanxTW,64.0,0.01,0.5,0.0,5.0,8.0,0.6466165413533834,0.5247242943396226
MoteStrain,16.0,0.001,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,0.0,1.0,8.0,0.8,0.7774231111111112
MoteStrain,16.0,0.001,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.1,0.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.001,0.5,0.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.1,0.0,5.0,8.0,0.75,0.7288341666666666
MoteStrain,16.0,0.01,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,16.0,0.01,0.5,0.0,5.0,8.0,0.75,0.7288341666666666
MoteStrain,32.0,0.001,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.1,0.0,5.0,8.0,0.75,0.7288341666666666
MoteStrain,32.0,0.001,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.001,0.5,0.0,5.0,8.0,0.8,0.7774231111111112
MoteStrain,32.0,0.01,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.1,0.0,5.0,8.0,0.8,0.7774231111111112
MoteStrain,32.0,0.01,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,0.0,1.0,8.0,0.8,0.7774231111111112
MoteStrain,32.0,0.01,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,32.0,0.01,0.5,0.0,5.0,8.0,0.9,0.874601
MoteStrain,64.0,0.001,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.1,0.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.001,0.5,0.0,5.0,8.0,0.8,0.7774231111111112
MoteStrain,64.0,0.01,0.1,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.1,0.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,1.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,1.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,1.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,1.0,5.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,0.0,1.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,0.0,1.0,8.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,0.0,5.0,0.0,0.85,0.8260120555555555
MoteStrain,64.0,0.01,0.5,0.0,5.0,8.0,0.75,0.7288341666666666
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,1.0,1.0,0.0,0.8738888888888889,0.8484107958050586
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,1.0,1.0,8.0,0.875,0.8494895126465145
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,1.0,5.0,0.0,0.89,0.864052190006169
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,1.0,5.0,8.0,0.8827777777777778,0.8570405305367057
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,0.0,1.0,0.0,0.8672222222222222,0.8419384947563232
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,0.0,1.0,8.0,0.8688888888888889,0.8435565700185071
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,0.0,5.0,0.0,0.89,0.864052190006169
NonInvasiveFetalECGThorax1,16.0,0.001,0.1,0.0,5.0,8.0,0.875,0.8494895126465145
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,1.0,1.0,0.0,0.8577777777777778,0.8327694016039482
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,1.0,1.0,8.0,0.8566666666666667,0.8316906847624923
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,1.0,5.0,0.0,0.8783333333333333,0.8527256631708822
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,1.0,5.0,8.0,0.8844444444444445,0.8586586057988896
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,0.0,1.0,0.0,0.8622222222222222,0.8370842689697717
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,0.0,1.0,8.0,0.8566666666666667,0.8316906847624923
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,0.0,5.0,0.0,0.8938888888888888,0.8678276989512645
NonInvasiveFetalECGThorax1,16.0,0.001,0.5,0.0,5.0,8.0,0.1211111111111111,0.11758013571869214
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,1.0,1.0,0.0,0.8733333333333333,0.8478714373843306
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,1.0,1.0,8.0,0.8888888888888888,0.8629734731647131
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,1.0,5.0,0.0,0.8888888888888888,0.8629734731647131
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,1.0,5.0,8.0,0.8872222222222222,0.8613553979025292
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,0.0,1.0,0.0,0.8655555555555555,0.8403204194941394
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,0.0,1.0,8.0,0.8744444444444445,0.8489501542257866
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,0.0,5.0,0.0,0.8922222222222222,0.8662096236890808
NonInvasiveFetalECGThorax1,16.0,0.01,0.1,0.0,5.0,8.0,0.6761111111111111,0.6563991980259098
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,1.0,1.0,0.0,0.8572222222222222,0.8322300431832202
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,1.0,1.0,8.0,0.87,0.8446352868599629
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,1.0,5.0,0.0,0.8838888888888888,0.8581192473781615
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,1.0,5.0,8.0,0.8844444444444445,0.8586586057988896
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,0.0,1.0,0.0,0.8588888888888889,0.8338481184454041
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,0.0,1.0,8.0,0.8622222222222222,0.8370842689697717
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,0.0,5.0,0.0,0.8816666666666667,0.8559618136952499
NonInvasiveFetalECGThorax1,16.0,0.01,0.5,0.0,5.0,8.0,0.305,0.29610777297964214
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,1.0,1.0,0.0,0.8761111111111111,0.8505682294879703
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,1.0,1.0,8.0,0.8738888888888889,0.8484107958050586
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,1.0,5.0,0.0,0.8938888888888888,0.8678276989512645
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,1.0,5.0,8.0,0.8866666666666667,0.8608160394818014
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,0.0,1.0,0.0,0.8683333333333333,0.843017211597779
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,0.0,1.0,8.0,0.8544444444444445,0.8295332510795804
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,0.0,5.0,0.0,0.8938888888888888,0.8678276989512645
NonInvasiveFetalECGThorax1,32.0,0.001,0.1,0.0,5.0,8.0,0.1116666666666666,0.108411042566317
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,1.0,1.0,0.0,0.8511111111111112,0.8262971005552129
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,1.0,1.0,8.0,0.8705555555555555,0.8451746452806909
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,1.0,5.0,0.0,0.8911111111111111,0.8651309068476248
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,1.0,5.0,8.0,0.8961111111111111,0.8699851326341764
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,0.0,1.0,0.0,0.8538888888888889,0.8289938926588526
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,0.0,1.0,8.0,0.8533333333333334,0.8284545342381247
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,0.0,5.0,0.0,0.8888888888888888,0.8629734731647131
NonInvasiveFetalECGThorax1,32.0,0.001,0.5,0.0,5.0,8.0,0.3311111111111111,0.3214576187538556
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,1.0,1.0,0.0,0.8755555555555555,0.8500288710672425
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,1.0,1.0,8.0,0.88,0.854343738433066
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,1.0,5.0,0.0,0.9005555555555556,0.8743
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,1.0,5.0,8.0,0.895,0.8689064157927205
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,0.0,1.0,0.0,0.8644444444444445,0.8392417026526835
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,0.0,1.0,8.0,0.865,0.8397810610734114
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,0.0,5.0,0.0,0.8961111111111111,0.8699851326341764
NonInvasiveFetalECGThorax1,32.0,0.01,0.1,0.0,5.0,8.0,0.7727777777777778,0.7502475632325725
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,1.0,1.0,0.0,0.855,0.8300726095003084
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,1.0,1.0,8.0,0.8644444444444445,0.8392417026526835
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,1.0,5.0,0.0,0.8966666666666666,0.8705244910549043
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,1.0,5.0,8.0,0.8888888888888888,0.8629734731647131
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,0.0,1.0,0.0,0.8544444444444445,0.8295332510795804
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,0.0,1.0,8.0,0.8466666666666667,0.8219822331893892
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,0.0,5.0,0.0,0.89,0.864052190006169
NonInvasiveFetalECGThorax1,32.0,0.01,0.5,0.0,5.0,8.0,0.1211111111111111,0.11758013571869214
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,1.0,1.0,0.0,0.8661111111111112,0.8408597779148674
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,1.0,1.0,8.0,0.8616666666666667,0.8365449105490438
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,1.0,5.0,0.0,0.8966666666666666,0.8705244910549043
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,1.0,5.0,8.0,0.8866666666666667,0.8608160394818014
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,0.0,1.0,0.0,0.8638888888888889,0.8387023442319557
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,0.0,1.0,8.0,0.8627777777777778,0.8376236273904997
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,0.0,5.0,0.0,0.8933333333333333,0.8672883405305367
NonInvasiveFetalECGThorax1,64.0,0.001,0.1,0.0,5.0,8.0,0.6427777777777778,0.6240376927822332
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,1.0,1.0,0.0,0.84,0.8155099321406539
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,1.0,1.0,8.0,0.8466666666666667,0.8219822331893892
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,1.0,5.0,0.0,0.8955555555555555,0.8694457742134485
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,1.0,5.0,8.0,0.8944444444444445,0.8683670573719926
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,0.0,1.0,0.0,0.8527777777777777,0.8279151758173966
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,0.0,1.0,8.0,0.8411111111111111,0.8165886489821098
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,0.0,5.0,0.0,0.8911111111111111,0.8651309068476248
NonInvasiveFetalECGThorax1,64.0,0.001,0.5,0.0,5.0,8.0,0.2055555555555555,0.19956261566933986
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,1.0,1.0,0.0,0.8711111111111111,0.8457140037014188
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,1.0,1.0,8.0,0.8672222222222222,0.8419384947563232
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,1.0,5.0,0.0,0.8977777777777778,0.8716032078963603
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,1.0,5.0,8.0,0.8866666666666667,0.8608160394818014
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,0.0,1.0,0.0,0.865,0.8397810610734114
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,0.0,1.0,8.0,0.8638888888888889,0.8387023442319557
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,0.0,5.0,0.0,0.8855555555555555,0.8597373226403454
NonInvasiveFetalECGThorax1,64.0,0.01,0.1,0.0,5.0,8.0,0.1738888888888889,0.168819185687847
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,1.0,1.0,0.0,0.8461111111111111,0.8214428747686614
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,1.0,1.0,8.0,0.8616666666666667,0.8365449105490438
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,1.0,5.0,0.0,0.8911111111111111,0.8651309068476248
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,1.0,5.0,8.0,0.8888888888888888,0.8629734731647131
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,0.0,1.0,0.0,0.8483333333333334,0.8236003084515732
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,0.0,1.0,8.0,0.8444444444444444,0.8198247995064775
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,0.0,5.0,0.0,0.8872222222222222,0.8613553979025292
NonInvasiveFetalECGThorax1,64.0,0.01,0.5,0.0,5.0,8.0,0.1116666666666666,0.108411042566317
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,1.0,1.0,0.0,0.9061111111111112,0.8876930576009502
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,1.0,1.0,8.0,0.9022222222222224,0.883883216152019
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,1.0,5.0,0.0,0.9166666666666666,0.8980340558194774
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,1.0,5.0,8.0,0.8555555555555555,0.8381651187648456
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,0.0,1.0,0.0,0.9083333333333332,0.889870109857482
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,0.0,1.0,8.0,0.9061111111111112,0.8876930576009502
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,0.0,5.0,0.0,0.9255555555555556,0.9067422648456056
NonInvasiveFetalECGThorax2,16.0,0.001,0.1,0.0,5.0,8.0,0.1488888888888888,0.14586250118764835
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,1.0,1.0,0.0,0.8944444444444445,0.8762635332541567
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,1.0,1.0,8.0,0.8927777777777778,0.8746307440617578
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,1.0,5.0,0.0,0.9133333333333332,0.8947684774346791
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,1.0,5.0,8.0,0.7866666666666666,0.7706764988123515
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,0.0,1.0,0.0,0.9044444444444444,0.886060268408551
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,0.0,1.0,8.0,0.8955555555555555,0.8773520593824228
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,0.0,5.0,0.0,0.9255555555555556,0.9067422648456056
NonInvasiveFetalECGThorax2,16.0,0.001,0.5,0.0,5.0,8.0,0.3838888888888889,0.37608577731591447
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,1.0,1.0,0.0,0.9005555555555556,0.8822504269596199
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,1.0,1.0,8.0,0.9094444444444444,0.8909586359857482
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,1.0,5.0,0.0,0.9083333333333332,0.889870109857482
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,1.0,5.0,8.0,0.8372222222222222,0.820204437648456
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,0.0,1.0,0.0,0.9122222222222224,0.8936799513064134
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,0.0,1.0,8.0,0.8972222222222223,0.8789848485748218
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,0.0,5.0,0.0,0.925,0.9061980017814727
NonInvasiveFetalECGThorax2,16.0,0.01,0.1,0.0,5.0,8.0,0.1577777777777777,0.15457071021377666
NonInvasiveFetalECGThorax2,16.0,0.01,0.5,1.0,1.0,0.0,0.8916666666666667,0.8735422179334917
